subject	roi	cls	cv_r2_median	cv_r2_mean
14	V3AB	sus-minus-minus_dyn-zero-zero	0.011703548952937126	0.02834327146410942
14	V3	sus-minus-minus_dyn-zero-zero	0.13824957609176636	0.19656871259212494
14	VO	sus-minus-minus_dyn-zero-zero	0.00526286568492651	0.010714136064052582
14	hV4	sus-minus-minus_dyn-zero-zero	0.019886456429958344	0.03848116844892502
15	LO	sus-minus-minus_dyn-zero-zero	0.12488109618425369	0.17461223900318146
15	TO	sus-minus-minus_dyn-zero-zero	0.02652556449174881	0.058109886944293976
15	V1	sus-minus-minus_dyn-zero-zero	0.23491190373897552	0.2622429132461548
15	V2	sus-minus-minus_dyn-zero-zero	0.22595930099487305	0.26006901264190674
15	V3AB	sus-minus-minus_dyn-zero-zero	0.02497272565960884	0.044734369963407516
15	V3	sus-minus-minus_dyn-zero-zero	0.2087211310863495	0.22830836474895477
15	VO	sus-minus-minus_dyn-zero-zero	0.010643146932125092	0.022167600691318512
15	hV4	sus-minus-minus_dyn-zero-zero	0.025565950199961662	0.05957475304603577
16	LO	sus-minus-minus_dyn-zero-zero	0.013264549896121025	0.040106672793626785
16	TO	sus-minus-minus_dyn-zero-zero	0.013983008451759815	0.0322687029838562
16	V1	sus-minus-minus_dyn-zero-zero	0.14880210161209106	0.167843759059906
16	V2	sus-minus-minus_dyn-zero-zero	0.18114177882671356	0.19491414725780487
16	V3AB	sus-minus-minus_dyn-zero-zero	0.02644813433289528	0.048755038529634476
16	V3	sus-minus-minus_dyn-zero-zero	0.09922821819782257	0.12795394659042358
16	VO	sus-minus-minus_dyn-zero-zero	0.004166473168879747	0.006187248509377241
16	hV4	sus-minus-minus_dyn-zero-zero	0.021274525672197342	0.039547279477119446
17	LO	sus-minus-minus_dyn-zero-zero	0.18045443296432495	0.216367706656456
17	TO	sus-minus-minus_dyn-zero-zero	0.027697527781128883	0.05442843586206436
17	V1	sus-minus-minus_dyn-zero-zero	0.26580047607421875	0.292095422744751
17	V2	sus-minus-minus_dyn-zero-zero	0.24978849291801453	0.2741938829421997
17	V3AB	sus-minus-minus_dyn-zero-zero	0.04696030169725418	0.0670822411775589
17	V3	sus-minus-minus_dyn-zero-zero	0.2236664593219757	0.2498125284910202
17	VO	sus-minus-minus_dyn-zero-zero	0.010267840698361397	0.021355047821998596
17	hV4	sus-minus-minus_dyn-zero-zero	0.05440123751759529	0.08723272383213043
18	LO	sus-minus-minus_dyn-zero-zero	0.02946866676211357	0.06304953247308731
18	TO	sus-minus-minus_dyn-zero-zero	0.019429335370659828	0.039961740374565125
18	V1	sus-minus-minus_dyn-zero-zero	0.1506655514240265	0.18700243532657623
18	V2	sus-minus-minus_dyn-zero-zero	0.13524925708770752	0.1719040870666504
18	V3AB	sus-minus-minus_dyn-zero-zero	0.04886257275938988	0.07908538728952408
18	V3	sus-minus-minus_dyn-zero-zero	0.1121399849653244	0.15557509660720825
18	VO	sus-minus-minus_dyn-zero-zero	0.011967466212809086	0.020422061905264854
18	hV4	sus-minus-minus_dyn-zero-zero	0.017305118963122368	0.02963283285498619
19	LO	sus-minus-minus_dyn-zero-zero	0.029102478176355362	0.06360550224781036
19	TO	sus-minus-minus_dyn-zero-zero	0.012566408142447472	0.025679731741547585
19	V1	sus-minus-minus_dyn-zero-zero	0.056683484464883804	0.12988202273845673
19	V2	sus-minus-minus_dyn-zero-zero	0.1432085782289505	0.18170218169689178
19	V3AB	sus-minus-minus_dyn-zero-zero	0.009527024812996387	0.017588146030902863
19	V3	sus-minus-minus_dyn-zero-zero	0.0856628566980362	0.1281789243221283
19	VO	sus-minus-minus_dyn-zero-zero	0.012547293677926064	0.018203116953372955
19	hV4	sus-minus-minus_dyn-zero-zero	0.024991028010845184	0.055368777364492416
20	LO	sus-minus-minus_dyn-zero-zero	0.028669539839029312	0.05473095923662186
20	TO	sus-minus-minus_dyn-zero-zero	0.0011052899062633514	0.006233650259673595
20	V1	sus-minus-minus_dyn-zero-zero	0.12091927230358124	0.14505524933338165
20	V2	sus-minus-minus_dyn-zero-zero	0.07598842680454254	0.10658714175224304
20	V3AB	sus-minus-minus_dyn-zero-zero	0.005676743574440479	0.010490701533854008
20	V3	sus-minus-minus_dyn-zero-zero	0.08243787288665771	0.10839617997407913
20	VO	sus-minus-minus_dyn-zero-zero	0.0034843310713768005	0.009909558109939098
20	hV4	sus-minus-minus_dyn-zero-zero	0.011195281520485878	0.02441718429327011
21	LO	sus-minus-minus_dyn-zero-zero	0.12697550654411316	0.16480161249637604
21	TO	sus-minus-minus_dyn-zero-zero	0.03068927675485611	0.04709706827998161
21	V1	sus-minus-minus_dyn-zero-zero	0.2213488221168518	0.24155355989933014
21	V2	sus-minus-minus_dyn-zero-zero	0.23453377187252045	0.24756687879562378
21	V3AB	sus-minus-minus_dyn-zero-zero	0.04272211343050003	0.06018271669745445
21	V3	sus-minus-minus_dyn-zero-zero	0.23831427097320557	0.24606618285179138
21	VO	sus-minus-minus_dyn-zero-zero	0.01395869068801403	0.02899273671209812
21	hV4	sus-minus-minus_dyn-zero-zero	0.05431092530488968	0.0836428552865982
22	LO	sus-minus-minus_dyn-zero-zero	0.009861454367637634	0.02817665971815586
22	TO	sus-minus-minus_dyn-zero-zero	0.001576530048623681	0.011064313352108002
22	V1	sus-minus-minus_dyn-zero-zero	0.002902153180912137	0.03451962769031525
22	V2	sus-minus-minus_dyn-zero-zero	0.009267393499612808	0.054205041378736496
22	V3AB	sus-minus-minus_dyn-zero-zero	0.0022078726906329393	0.00786945316940546
22	V3	sus-minus-minus_dyn-zero-zero	0.016715431585907936	0.047547657042741776
22	VO	sus-minus-minus_dyn-zero-zero	0.0020907470025122166	0.016459694132208824
22	hV4	sus-minus-minus_dyn-zero-zero	0.027987008914351463	0.06902831792831421
23	LO	sus-minus-minus_dyn-zero-zero	0.09982576221227646	0.12490592151880264
23	TO	sus-minus-minus_dyn-zero-zero	0.02611386403441429	0.048488516360521317
23	V1	sus-minus-minus_dyn-zero-zero	0.1686602681875229	0.21954797208309174
23	V2	sus-minus-minus_dyn-zero-zero	0.27504441142082214	0.28196847438812256
23	V3AB	sus-minus-minus_dyn-zero-zero	0.04856385290622711	0.06790881603956223
23	V3	sus-minus-minus_dyn-zero-zero	0.22378484904766083	0.2416713982820511
23	VO	sus-minus-minus_dyn-zero-zero	0.00959528237581253	0.017917048186063766
23	hV4	sus-minus-minus_dyn-zero-zero	0.05328032374382019	0.09221537411212921
24	LO	sus-minus-minus_dyn-zero-zero	0.1357128620147705	0.17991243302822113
24	TO	sus-minus-minus_dyn-zero-zero	0.040172554552555084	0.06307961791753769
24	V1	sus-minus-minus_dyn-zero-zero	0.21575480699539185	0.25307324528694153
24	V2	sus-minus-minus_dyn-zero-zero	0.15597425401210785	0.20679157972335815
24	V3AB	sus-minus-minus_dyn-zero-zero	0.04667379707098007	0.07504106312990189
24	V3	sus-minus-minus_dyn-zero-zero	0.1348538100719452	0.18236112594604492
24	VO	sus-minus-minus_dyn-zero-zero	0.02701805718243122	0.04035387933254242
24	hV4	sus-minus-minus_dyn-zero-zero	0.04728294163942337	0.07463427633047104
25	LO	sus-minus-minus_dyn-zero-zero	0.002859992440789938	0.013715028762817383
25	TO	sus-minus-minus_dyn-zero-zero	0.008929010480642319	0.02367931604385376
25	V1	sus-minus-minus_dyn-zero-zero	0.00043070793617516756	0.036735858768224716
25	V2	sus-minus-minus_dyn-zero-zero	0.0012985668145120144	0.018298305571079254
25	V3AB	sus-minus-minus_dyn-zero-zero	0.0031138029880821705	0.011613172478973866
25	V3	sus-minus-minus_dyn-zero-zero	0.004342482425272465	0.02876623161137104
25	VO	sus-minus-minus_dyn-zero-zero	0.001502505736425519	0.0032158910762518644
25	hV4	sus-minus-minus_dyn-zero-zero	0.006659133359789848	0.026988359168171883
26	LO	sus-minus-minus_dyn-zero-zero	0.022368988022208214	0.055344682186841965
26	TO	sus-minus-minus_dyn-zero-zero	0.018151309341192245	0.038058750331401825
26	V1	sus-minus-minus_dyn-zero-zero	0.19176524877548218	0.2114437222480774
26	V2	sus-minus-minus_dyn-zero-zero	0.140028715133667	0.16786086559295654
26	V3AB	sus-minus-minus_dyn-zero-zero	0.008880013599991798	0.018024535849690437
26	V3	sus-minus-minus_dyn-zero-zero	0.08802726864814758	0.11734209954738617
26	VO	sus-minus-minus_dyn-zero-zero	0.0012221704237163067	-0.00014641336747445166
26	hV4	sus-minus-minus_dyn-zero-zero	0.01871653087437153	0.04730058088898659
27	LO	sus-minus-minus_dyn-zero-zero	0.022649286314845085	0.04950907081365585
27	TO	sus-minus-minus_dyn-zero-zero	0.01303646620362997	0.035383451730012894
27	V1	sus-minus-minus_dyn-zero-zero	0.26741844415664673	0.27124568819999695
27	V2	sus-minus-minus_dyn-zero-zero	0.19809183478355408	0.19913709163665771
27	V3AB	sus-minus-minus_dyn-zero-zero	0.01792815513908863	0.037038255482912064
27	V3	sus-minus-minus_dyn-zero-zero	0.12821435928344727	0.15242333710193634
27	VO	sus-minus-minus_dyn-zero-zero	0.00559044536203146	0.007556174416095018
27	hV4	sus-minus-minus_dyn-zero-zero	0.01873745024204254	0.03387927636504173
28	LO	sus-minus-minus_dyn-zero-zero	0.009003698825836182	0.01845679245889187
28	TO	sus-minus-minus_dyn-zero-zero	0.01204330287873745	0.038916703313589096
28	V1	sus-minus-minus_dyn-zero-zero	0.030839260667562485	0.08619067817926407
28	V2	sus-minus-minus_dyn-zero-zero	0.07115763425827026	0.10586962848901749
28	V3AB	sus-minus-minus_dyn-zero-zero	0.011626079678535461	0.02604019269347191
28	V3	sus-minus-minus_dyn-zero-zero	0.012676949612796307	0.03427080810070038
28	VO	sus-minus-minus_dyn-zero-zero	0.006218892987817526	0.01821003295481205
28	hV4	sus-minus-minus_dyn-zero-zero	0.01059451699256897	0.020432475954294205
29	LO	sus-minus-minus_dyn-zero-zero	0.053145308047533035	0.09563377499580383
29	TO	sus-minus-minus_dyn-zero-zero	0.023455850780010223	0.04302533343434334
29	V1	sus-minus-minus_dyn-zero-zero	0.08015554398298264	0.14502142369747162
29	V2	sus-minus-minus_dyn-zero-zero	0.1417810022830963	0.17720623314380646
29	V3AB	sus-minus-minus_dyn-zero-zero	0.011982705444097519	0.01928272843360901
29	V3	sus-minus-minus_dyn-zero-zero	0.13027255237102509	0.17044971883296967
29	VO	sus-minus-minus_dyn-zero-zero	0.007207865826785564	0.0147863095626235
29	hV4	sus-minus-minus_dyn-zero-zero	0.020418986678123474	0.03986302390694618
30	LO	sus-minus-minus_dyn-zero-zero	0.12853002548217773	0.1589476466178894
30	TO	sus-minus-minus_dyn-zero-zero	0.022673387080430984	0.03971726447343826
30	V1	sus-minus-minus_dyn-zero-zero	0.22546294331550598	0.2527294456958771
30	V2	sus-minus-minus_dyn-zero-zero	0.2037058174610138	0.23429541289806366
30	V3AB	sus-minus-minus_dyn-zero-zero	0.024616485461592674	0.0407848060131073
30	V3	sus-minus-minus_dyn-zero-zero	0.15276320278644562	0.20447300374507904
30	VO	sus-minus-minus_dyn-zero-zero	0.015444192104041576	0.022407177835702896
30	hV4	sus-minus-minus_dyn-zero-zero	0.04510745406150818	0.06805422902107239
1	LO	sus-minus-zero_dyn-minus-minus	0.1268000602722168	0.15883024036884308
1	TO	sus-minus-zero_dyn-minus-minus	0.0376008078455925	0.05750366672873497
1	V1	sus-minus-zero_dyn-minus-minus	0.38627469539642334	0.37734484672546387
1	V2	sus-minus-zero_dyn-minus-minus	0.3039647340774536	0.3082536458969116
1	V3AB	sus-minus-zero_dyn-minus-minus	0.06883086264133453	0.08725732564926147
1	V3	sus-minus-zero_dyn-minus-minus	0.27604052424430847	0.29169854521751404
1	VO	sus-minus-zero_dyn-minus-minus	0.011719417758286	0.019879287108778954
1	hV4	sus-minus-zero_dyn-minus-minus	0.040655069053173065	0.06413702666759491
2	LO	sus-minus-zero_dyn-minus-minus	0.0944674015045166	0.13898056745529175
2	TO	sus-minus-zero_dyn-minus-minus	0.013162997551262379	0.028147688135504723
2	V1	sus-minus-zero_dyn-minus-minus	0.09233121573925018	0.1687975823879242
2	V2	sus-minus-zero_dyn-minus-minus	0.15622252225875854	0.20497380197048187
2	V3AB	sus-minus-zero_dyn-minus-minus	0.023660343140363693	0.03914820775389671
2	V3	sus-minus-zero_dyn-minus-minus	0.11123308539390564	0.15713773667812347
2	VO	sus-minus-zero_dyn-minus-minus	0.0073754386976361275	0.013583440333604813
2	hV4	sus-minus-zero_dyn-minus-minus	0.021701261401176453	0.04106462001800537
3	LO	sus-minus-zero_dyn-minus-minus	0.15380483865737915	0.19690051674842834
3	TO	sus-minus-zero_dyn-minus-minus	0.04140177369117737	0.06589671224355698
3	V1	sus-minus-zero_dyn-minus-minus	0.260816752910614	0.28734856843948364
3	V2	sus-minus-zero_dyn-minus-minus	0.18233132362365723	0.22418898344039917
3	V3AB	sus-minus-zero_dyn-minus-minus	0.05624082684516907	0.09254343807697296
3	V3	sus-minus-zero_dyn-minus-minus	0.23190507292747498	0.26645195484161377
3	VO	sus-minus-zero_dyn-minus-minus	0.02136297896504402	0.04158876836299896
3	hV4	sus-minus-zero_dyn-minus-minus	0.0375816710293293	0.06758372485637665
4	LO	sus-minus-zero_dyn-minus-minus	0.044589169323444366	0.09719670563936234
4	TO	sus-minus-zero_dyn-minus-minus	0.006142514292150736	0.020111000165343285
4	V1	sus-minus-zero_dyn-minus-minus	0.3271942734718323	0.3260188698768616
4	V2	sus-minus-zero_dyn-minus-minus	0.2874886393547058	0.28865137696266174
4	V3AB	sus-minus-zero_dyn-minus-minus	0.023660294711589813	0.03996531665325165
4	V3	sus-minus-zero_dyn-minus-minus	0.19481761753559113	0.21284854412078857
4	VO	sus-minus-zero_dyn-minus-minus	0.0053964583203196526	0.013493416830897331
4	hV4	sus-minus-zero_dyn-minus-minus	0.03744172304868698	0.06791146844625473
5	LO	sus-minus-zero_dyn-minus-minus	0.1148100197315216	0.1628076583147049
5	TO	sus-minus-zero_dyn-minus-minus	0.020859692245721817	0.0396333709359169
5	V1	sus-minus-zero_dyn-minus-minus	0.2595139741897583	0.26465943455696106
5	V2	sus-minus-zero_dyn-minus-minus	0.26112547516822815	0.25506168603897095
5	V3AB	sus-minus-zero_dyn-minus-minus	0.044137731194496155	0.06007116660475731
5	V3	sus-minus-zero_dyn-minus-minus	0.19063955545425415	0.22178922593593597
5	VO	sus-minus-zero_dyn-minus-minus	0.015193111263215542	0.028962811455130577
5	hV4	sus-minus-zero_dyn-minus-minus	0.06099911779165268	0.09237747639417648
6	LO	sus-minus-zero_dyn-minus-minus	0.03018597513437271	0.07526592910289764
6	TO	sus-minus-zero_dyn-minus-minus	0.008579060435295105	0.0225891824811697
6	V1	sus-minus-zero_dyn-minus-minus	0.17270082235336304	0.21366482973098755
6	V2	sus-minus-zero_dyn-minus-minus	0.12472347915172577	0.17280271649360657
6	V3AB	sus-minus-zero_dyn-minus-minus	0.006425368599593639	0.012108959257602692
6	V3	sus-minus-zero_dyn-minus-minus	0.1154375821352005	0.14778725802898407
6	VO	sus-minus-zero_dyn-minus-minus	0.005651192739605904	0.008810941129922867
6	hV4	sus-minus-zero_dyn-minus-minus	0.013942551799118519	0.0288375336676836
7	LO	sus-minus-zero_dyn-minus-minus	0.09750758856534958	0.13755443692207336
7	TO	sus-minus-zero_dyn-minus-minus	0.013596944510936737	0.037521712481975555
7	V1	sus-minus-zero_dyn-minus-minus	0.32130688428878784	0.32317832112312317
7	V2	sus-minus-zero_dyn-minus-minus	0.1329544484615326	-0.02192973718047142
7	V3AB	sus-minus-zero_dyn-minus-minus	0.04874706640839577	0.07990225404500961
7	V3	sus-minus-zero_dyn-minus-minus	0.21218863129615784	0.2356516420841217
7	VO	sus-minus-zero_dyn-minus-minus	0.013103703036904335	0.021914957091212273
7	hV4	sus-minus-zero_dyn-minus-minus	0.04660438746213913	0.039233144372701645
8	LO	sus-minus-zero_dyn-minus-minus	0.02154114842414856	0.054662883281707764
8	TO	sus-minus-zero_dyn-minus-minus	0.0056897480972111225	0.013095694594085217
8	V1	sus-minus-zero_dyn-minus-minus	0.25909513235092163	0.2793072462081909
8	V2	sus-minus-zero_dyn-minus-minus	0.18673959374427795	0.2078005075454712
8	V3AB	sus-minus-zero_dyn-minus-minus	0.01456745620816946	0.023808645084500313
8	V3	sus-minus-zero_dyn-minus-minus	0.1605084240436554	0.20009395480155945
8	VO	sus-minus-zero_dyn-minus-minus	0.005262318998575211	0.010050520300865173
8	hV4	sus-minus-zero_dyn-minus-minus	0.014628686010837555	0.024627113714814186
9	LO	sus-minus-zero_dyn-minus-minus	0.32053670287132263	0.32167530059814453
9	TO	sus-minus-zero_dyn-minus-minus	0.03845920413732529	0.06991210579872131
9	V1	sus-minus-zero_dyn-minus-minus	0.3265758752822876	0.3194873034954071
9	V2	sus-minus-zero_dyn-minus-minus	0.32882341742515564	0.3318828046321869
9	V3AB	sus-minus-zero_dyn-minus-minus	0.09342271089553833	0.11843693256378174
9	V3	sus-minus-zero_dyn-minus-minus	0.27927836775779724	0.30126675963401794
9	VO	sus-minus-zero_dyn-minus-minus	0.030115021392703056	0.04921920225024223
9	hV4	sus-minus-zero_dyn-minus-minus	0.1413992941379547	0.1591811180114746
10	LO	sus-minus-zero_dyn-minus-minus	0.08149294555187225	0.11884239315986633
10	TO	sus-minus-zero_dyn-minus-minus	0.025085143744945526	0.045186493545770645
10	V1	sus-minus-zero_dyn-minus-minus	0.30095887184143066	0.3133481740951538
10	V2	sus-minus-zero_dyn-minus-minus	0.2476091980934143	0.2579500377178192
10	V3AB	sus-minus-zero_dyn-minus-minus	0.029623037204146385	0.04442327469587326
10	V3	sus-minus-zero_dyn-minus-minus	0.18342788517475128	0.20989187061786652
10	VO	sus-minus-zero_dyn-minus-minus	0.014499722048640251	0.030095713213086128
10	hV4	sus-minus-zero_dyn-minus-minus	0.04039477929472923	0.07076016068458557
11	LO	sus-minus-zero_dyn-minus-minus	0.09335856884717941	0.15017874538898468
11	TO	sus-minus-zero_dyn-minus-minus	0.01440773531794548	0.0336378775537014
11	V1	sus-minus-zero_dyn-minus-minus	0.22389492392539978	0.23566602170467377
11	V2	sus-minus-zero_dyn-minus-minus	0.12323430180549622	0.17043563723564148
11	V3AB	sus-minus-zero_dyn-minus-minus	0.017453569918870926	0.041705239564180374
11	V3	sus-minus-zero_dyn-minus-minus	0.14192229509353638	0.17986761033535004
11	VO	sus-minus-zero_dyn-minus-minus	0.008786767721176147	0.015049107372760773
11	hV4	sus-minus-zero_dyn-minus-minus	0.02546481229364872	0.06483066827058792
12	LO	sus-minus-zero_dyn-minus-minus	0.19074296951293945	0.23971816897392273
12	TO	sus-minus-zero_dyn-minus-minus	0.0931302011013031	0.10915935039520264
12	V1	sus-minus-zero_dyn-minus-minus	0.1393146812915802	0.178911954164505
12	V2	sus-minus-zero_dyn-minus-minus	0.16487377882003784	0.20034755766391754
12	V3AB	sus-minus-zero_dyn-minus-minus	0.06914673000574112	0.09761706739664078
12	V3	sus-minus-zero_dyn-minus-minus	0.2342710942029953	0.25505906343460083
12	VO	sus-minus-zero_dyn-minus-minus	0.02509661205112934	0.03710392117500305
12	hV4	sus-minus-zero_dyn-minus-minus	0.08221244812011719	0.1254960000514984
13	LO	sus-minus-zero_dyn-minus-minus	0.060207344591617584	0.12306997925043106
13	TO	sus-minus-zero_dyn-minus-minus	0.04155515134334564	0.07286334037780762
13	V1	sus-minus-zero_dyn-minus-minus	0.27586469054222107	0.29069992899894714
13	V2	sus-minus-zero_dyn-minus-minus	0.1913253366947174	0.23674628138542175
13	V3AB	sus-minus-zero_dyn-minus-minus	0.09786118566989899	0.12434754520654678
13	V3	sus-minus-zero_dyn-minus-minus	0.1885680854320526	0.23756825923919678
13	VO	sus-minus-zero_dyn-minus-minus	0.010086392983794212	0.019233593717217445
13	hV4	sus-minus-zero_dyn-minus-minus	0.035593725740909576	0.06800518929958344
14	LO	sus-minus-zero_dyn-minus-minus	0.06426052004098892	0.11981409043073654
14	TO	sus-minus-zero_dyn-minus-minus	0.011029457673430443	0.02062044106423855
14	V1	sus-minus-zero_dyn-minus-minus	0.2661541700363159	0.27154138684272766
14	V2	sus-minus-zero_dyn-minus-minus	0.27332332730293274	0.28261566162109375
14	V3AB	sus-minus-zero_dyn-minus-minus	0.01183708943426609	0.028307849541306496
14	V3	sus-minus-zero_dyn-minus-minus	0.1382456123828888	0.19653840363025665
14	VO	sus-minus-zero_dyn-minus-minus	0.004225590731948614	0.007401931099593639
14	hV4	sus-minus-zero_dyn-minus-minus	0.019547870382666588	0.03827082738280296
15	LO	sus-minus-zero_dyn-minus-minus	0.12213882803916931	0.1733522266149521
15	TO	sus-minus-zero_dyn-minus-minus	0.026431988924741745	0.05804729461669922
15	V1	sus-minus-zero_dyn-minus-minus	0.23457930982112885	0.2622790038585663
15	V2	sus-minus-zero_dyn-minus-minus	0.22615405917167664	0.26022619009017944
15	V3AB	sus-minus-zero_dyn-minus-minus	0.024535007774829865	0.044321078807115555
15	V3	sus-minus-zero_dyn-minus-minus	0.20894140005111694	0.22837387025356293
15	VO	sus-minus-zero_dyn-minus-minus	0.008461345918476582	0.020164716988801956
15	hV4	sus-minus-zero_dyn-minus-minus	0.025506891310214996	0.05934635177254677
16	LO	sus-minus-zero_dyn-minus-minus	0.013902060687541962	0.04074637219309807
16	TO	sus-minus-zero_dyn-minus-minus	0.014245543628931046	0.033119525760412216
16	V1	sus-minus-zero_dyn-minus-minus	0.14902028441429138	0.16786839067935944
16	V2	sus-minus-zero_dyn-minus-minus	0.18170857429504395	0.19513022899627686
16	V3AB	sus-minus-zero_dyn-minus-minus	0.0266941636800766	0.048888880759477615
16	V3	sus-minus-zero_dyn-minus-minus	0.0994907096028328	0.12818413972854614
16	VO	sus-minus-zero_dyn-minus-minus	0.003872749861329794	0.005224363412708044
